epoch, loss, training accuracy, test accuracy
0,2.8322029100431427,0.18065996,29.250263991552274
1,2.494789839124346,0.26267484,37.48680042238649
2,2.3020121782809704,0.30491695,40.021119324181626
3,2.1579051132802363,0.3465909,45.4065469904963
4,2.05701359251996,0.37974215,51.95353748680043
5,1.9551954321094327,0.41440123,55.12143611404435
6,1.8865461347820043,0.440625,55.649419218585
7,1.827703535973609,0.4604895,56.071805702217524
8,1.7560661195875047,0.4890297,58.7117212249208
9,1.7090478748708338,0.50625,60.82365364308342
10,1.6661869115762777,0.523514,63.252375923970426
11,1.6309327624060892,0.5352054,63.463569165786694
12,1.592738824791008,0.54989076,62.40760295670539
13,1.5643826216250867,0.55714595,60.929250263991555
14,1.5452582180916847,0.56510055,63.88595564941922
15,1.518928623199463,0.5755463,63.99155227032735
16,1.4946966241289685,0.5853147,61.66842661034847
17,1.4716832084255618,0.5919799,65.57550158394932
18,1.449481959859808,0.59820807,65.36430834213304
19,1.429535105678585,0.60635924,67.89862724392819
20,1.4186278001411812,0.60581297,65.46990496304119
21,1.4045941566253874,0.61523163,65.46990496304119
22,1.3860843586754965,0.62274915,62.82998944033791
23,1.3727325549492468,0.62954545,65.36430834213304
24,1.3558928045359524,0.6338068,67.89862724392819
25,1.3393193775957282,0.6368226,65.25871172122491
26,1.3306637485544164,0.63986015,66.84266103484688
27,1.3139403261504807,0.646875,67.15945089757128
28,1.297402707680122,0.6550481,66.63146779303062
29,1.2938372673688234,0.65450174,67.15945089757128
30,1.291441874737506,0.65566,66.10348468848997
31,1.275567902384938,0.6608829,64.73072861668426
32,1.2605559703353402,0.6680507,67.05385427666315
33,1.2435643991390308,0.670236,68.53220696937699
34,1.2521361417703696,0.6706294,65.25871172122491
35,1.2389999969022258,0.67279285,63.1467793030623
36,1.2236915183234047,0.6802229,65.78669482576558
37,1.2151382297069042,0.68081295,66.2090813093981
38,1.205255227905887,0.6853584,66.63146779303062
39,1.200611372427507,0.68548954,66.63146779303062
40,1.1908941479829642,0.6881556,66.73706441393875
41,1.183183702722296,0.6923951,65.68109820485745
42,1.1761956690908313,0.69643795,68.74340021119323
43,1.1684565719191011,0.6967439,65.78669482576558
44,1.158143688415314,0.7020542,64.83632523759239
45,1.1571223625769982,0.70231646,64.20274551214361
46,1.146845783553757,0.7060533,63.674762407602955
47,1.138147702083721,0.70930946,64.83632523759239
48,1.131519870658021,0.7105551,64.62513199577613
49,1.1289214085032055,0.7094624,63.252375923970426
50,1.0507785323616508,0.73570806,66.73706441393875
51,1.0239905282334014,0.7436626,67.05385427666315
52,1.0208913580521004,0.74606645,66.31467793030623
53,1.0120049028963476,0.74750876,65.99788806758184
54,1.0022737170432832,0.7491696,66.42027455121436
55,0.9965719844911481,0.7504371,66.94825765575501
56,0.9881172381914579,0.75496066,65.99788806758184
57,0.9900030711314062,0.7533872,66.52587117212249
58,0.9772302691753094,0.7589598,65.57550158394932
59,0.9755455048767837,0.75517917,65.46990496304119
60,0.9635926311666315,0.76022726,65.68109820485745
61,0.9767898768811792,0.7563811,66.63146779303062
62,0.9629478469595208,0.7584353,65.89229144667371
63,0.9662169918313727,0.75915647,66.42027455121436
64,0.9568178822110582,0.7566652,66.52587117212249
65,0.9557441868982115,0.76339597,66.31467793030623
66,0.9414668738425195,0.7631119,66.84266103484688
67,0.9478973278632531,0.7605551,66.2090813093981
68,0.9401530559246357,0.7635271,66.42027455121436
69,0.9367168889179096,0.76486015,66.73706441393875
70,0.9355190437156837,0.7659965,66.10348468848997
71,0.9268537520528674,0.7654065,66.2090813093981
72,0.9309946649558061,0.7667395,66.52587117212249
73,0.9218324409498201,0.7671329,66.84266103484688
74,0.9219850686046627,0.76654285,66.52587117212249
75,0.9209216793933949,0.7680944,67.37064413938754
76,0.9127374336436078,0.7693619,66.10348468848997
77,0.914676692185702,0.7677229,66.63146779303062
78,0.9089027076334386,0.77207166,65.78669482576558
79,0.9077659391023062,0.7708916,66.84266103484688
80,0.9029176995470807,0.77246505,67.05385427666315
81,0.9029542850447702,0.7729021,66.42027455121436
82,0.9038852604952725,0.7717657,66.84266103484688
83,0.9017637859691273,0.77062935,65.89229144667371
84,0.9556412024931474,0.754611,66.63146779303062
85,0.9510807262433992,0.7561626,66.31467793030623
86,0.9457011843061114,0.757583,65.68109820485745
87,0.9467036418981486,0.75721157,65.36430834213304
88,0.9380657304417003,0.7603584,66.10348468848997
89,0.9365381645989584,0.7573864,66.94825765575501
90,0.9354000840153728,0.7605988,66.42027455121436
91,0.9272668741799734,0.76232517,67.05385427666315
92,0.9256447624493312,0.76293707,66.10348468848997
93,0.926459511510142,0.7608173,65.57550158394932
94,0.9201750710293963,0.76298076,66.10348468848997
95,0.9178888599355738,0.76634616,65.99788806758184
96,0.9101073393454918,0.76571244,65.78669482576558
97,0.9176660994549731,0.76527536,66.73706441393875
98,0.9097517420361926,0.7639204,65.89229144667371
99,0.9060201703251659,0.766215,66.63146779303062
100,0.9017397542933484,0.7702797,66.10348468848997
101,0.8872124623585415,0.7742788,66.42027455121436
102,0.8929990391631226,0.77141607,65.78669482576558
103,0.8954794530268315,0.77104455,66.42027455121436
104,0.8962990451525975,0.77062935,66.10348468848997
105,0.8950784465649745,0.769646,65.99788806758184
106,0.8930352848726553,0.76844406,66.10348468848997
107,0.8900417075290546,0.7696897,66.10348468848997
108,0.8954722781281371,0.7729021,66.10348468848997
109,0.8859343727985463,0.77314246,66.2090813093981
110,0.8952047982415953,0.76947117,65.99788806758184
111,0.8937839325491365,0.7704764,65.78669482576558
112,0.8915937598768647,0.7703016,66.52587117212249
113,0.8931199132145702,0.77165645,66.31467793030623
114,0.8918816528120241,0.76875,65.99788806758184
115,0.8922734925796936,0.77148163,66.31467793030623
116,0.8898854133132454,0.7719187,65.89229144667371
117,0.8890032207215582,0.7717657,66.2090813093981
118,0.8884405199464385,0.77379805,65.78669482576558
119,0.8953360551720733,0.7696897,65.57550158394932
120,0.8852334044196389,0.7749126,66.31467793030623
121,0.8857714252038436,0.7736014,65.99788806758184
122,0.883369308835143,0.77480334,65.57550158394932
